,ID,song1,song2,song3,song4,song5
40687,40687,10019,34095,51026,5134,52846
40688,40688,38259,5013,5803,16593,43793
40689,40689,55983,45891,18839,43032,33306
40690,40690,40720,41411,4137,56981,38223
40691,40691,42971,32767,14975,14014,48661
40692,40692,37010,36971,8138,53796,55238
40693,40693,30054,12541,41519,20346,52597
40694,40694,4597,579,2408,42540,52034
40695,40695,31294,15103,49708,1204,35382
40696,40696,43245,11364,21626,3557,25762
40697,40697,37087,24429,28951,1509,54396
40698,40698,36378,1705,14334,52761,6307
40699,40699,12368,49241,36988,46306,57476
40700,40700,50593,39138,32801,43857,10517
40701,40701,45911,42387,37281,32523,38275
40702,40702,41867,26307,20339,50709,45239
40703,40703,25871,38350,44092,26859,25868
40704,40704,34385,20828,38228,29308,49018
40705,40705,38893,31252,10466,56569,11019
40706,40706,20868,47867,33961,17288,51476
40707,40707,1522,22048,207,37460,12017
40708,40708,33923,3594,43374,41818,17792
40709,40709,25447,37708,2569,34272,52010
40710,40710,27572,15125,40863,921,3071
40711,40711,49583,24364,48634,44707,48178
40712,40712,20447,1405,56380,52425,17533
40713,40713,13381,40449,27657,47956,18789
40714,40714,17011,55851,1893,3122,20879
40715,40715,38165,19196,47183,878,7643
40716,40716,53193,44663,55399,35889,42631
40717,40717,47434,5375,52911,43589,57599
40718,40718,25051,22678,34895,12474,42196
40719,40719,3221,3038,39350,25487,46907
40720,40720,41411,23824,4137,40690,24534
40721,40721,31862,1611,53999,29748,42641
40722,40722,10873,37294,37295,29694,10877
40723,40723,37299,37302,10875,4180,40725
40724,40724,29688,40726,37302,,
40725,40725,40723,37302,10875,41252,4180
40726,40726,40723,8846,37302,4186,40724
40727,40727,20709,6051,48858,12872,25451
40728,40728,23663,22229,15653,2744,35765
40729,40729,32295,49014,22345,30126,45400
40730,40730,6222,8550,36941,36947,7441
40731,40731,57615,3257,8921,2019,9816
40732,40732,39559,48811,32241,39780,10053
40733,40733,25251,22500,10026,22986,53249
40734,40734,50899,32726,14436,46487,55111
40735,40735,2488,26898,25078,38367,31475
40736,40736,15994,45358,42491,23250,1899
40737,40737,47102,24921,40763,8601,40806
40738,40738,26557,11115,11737,20485,5511
40739,40739,46408,35914,1487,38425,41286
40740,40740,53832,16300,24527,31492,15453
40741,40741,36532,15656,16650,22752,57204
40742,40742,26559,39737,41743,12670,20279
40743,40743,31967,44851,1631,32785,42606
40744,40744,20119,8587,5085,1744,18615
40745,40745,34454,49462,21321,30622,28660
40746,40746,50075,51848,52304,2024,53785
40747,40747,49237,46314,19423,22339,18609
40748,40748,12121,14990,44853,37830,28560
40749,40749,51857,14485,38738,32412,8769
40750,40750,33294,47397,29016,6863,48495
40751,40751,13876,12804,500,316,47358
40752,40752,30621,5547,46687,34814,294
40753,40753,19240,48918,50188,45063,8036
40754,40754,2087,20068,39944,51404,16521
40755,40755,9984,10475,22145,22021,42609
40756,40756,56359,46535,956,30674,6681
40757,40757,36913,42858,14807,6050,36620
40758,40758,48544,31087,36604,36742,7762
40759,40759,14503,29746,32753,51833,9083
40760,40760,14328,12506,25871,52587,47153
40761,40761,37370,5818,39644,23585,10751
40762,40762,7542,8168,17604,37464,28895
40763,40763,57615,40731,3257,2019,4140
40764,40764,46424,15019,41320,159,50563
40765,40765,894,6414,10567,13340,8821
40766,40766,20207,54626,32029,31023,33042
40767,40767,1510,26770,15807,10079,39874
40768,40768,43952,22607,37802,10279,43207
40769,40769,56616,42155,23956,47752,45656
40770,40770,16579,33629,24079,5449,33877
40771,40771,15892,29290,9041,51712,9414
40772,40772,17584,18592,38894,41329,912
40773,40773,18481,5223,16711,48528,20689
40774,40774,12149,49649,23396,30270,19350
40775,40775,15460,15558,17248,24724,34049
40776,40776,1406,6840,50253,54956,3872
40777,40777,32365,45948,14521,38729,12854
40778,40778,29290,9041,46104,9414,7093
40779,40779,41650,45603,46315,36541,51833
40780,40780,33747,33762,13690,22365,52268
40781,40781,11540,875,52156,5768,22151
40782,40782,20077,40427,46854,18887,25564
40783,40783,11950,22448,50517,3465,16352
40784,40784,32671,24199,7326,37338,22945
40785,40785,41783,27197,32997,51730,5417
40786,40786,24450,22378,10573,41876,35406
40787,40787,8570,41974,22713,10027,45203
40788,40788,12965,31607,31837,43013,32104
40789,40789,41420,35775,33042,54692,2738
40790,40790,34385,57502,7946,54436,11019
40791,40791,5239,22313,8773,14915,10804
40792,40792,6702,2258,42134,36674,1749
40793,40793,48218,23132,40416,5706,33381
40794,40794,51044,2324,45288,14023,21534
40795,40795,41176,35106,36891,5903,17894
40796,40796,14746,19355,21690,30191,47029
40797,40797,22446,57021,30128,52885,19198
40798,40798,9983,38951,49990,28884,53574
40799,40799,6010,17786,29791,5831,15211
40800,40800,29326,15240,915,35813,48822
40801,40801,42665,16937,52686,48078,9618
40802,40802,29290,22882,9041,46104,9414
40803,40803,15424,48694,51406,2997,20265
40804,40804,6298,28242,3495,46202,682
40805,40805,37802,21958,37803,37801,24610
40806,40806,44334,33125,41813,48542,24800
40807,40807,24239,26703,16478,48654,24402
40808,40808,10294,54196,56102,15499,36640
40809,40809,57319,6029,6881,10049,9173
40810,40810,8349,16726,28724,28016,49878
40811,40811,25275,16933,4607,111,54540
40812,40812,22864,55033,53049,32160,10252
40813,40813,19888,32462,51701,55034,14061
40814,40814,34368,57639,44867,57150,38096
40815,40815,32268,24422,57551,53085,34900
40816,40816,56066,54550,50821,28052,19349
40817,40817,31474,15847,49269,2402,2403
40818,40818,45754,44083,4525,11141,57138
40819,40819,33989,45096,2422,24928,10380
40820,40820,6773,41512,24240,5168,27373
40821,40821,24239,26703,16478,48654,24402
40822,40822,36563,49129,43033,30662,42829
40823,40823,43158,23506,45822,56704,47351
40824,40824,20397,5239,22313,14915,8773
40825,40825,44370,10896,39696,56551,35587
40826,40826,54716,18647,11696,27461,55395
40827,40827,41831,5846,13618,17866,22085
40828,40828,43393,1440,5704,38462,31121
40829,40829,40673,43458,15409,26157,53821
40830,40830,51690,31395,14433,6294,8234
40831,40831,21651,32698,28488,32100,5309
40832,40832,29628,13675,28412,45952,25540
40833,40833,11553,8027,3110,12319,10893
40834,40834,28663,8181,17296,15295,50897
40835,40835,47283,53795,7822,46602,28250
40836,40836,55090,29371,27182,957,5140
40837,40837,22926,29441,6945,21453,40027
40838,40838,29906,19366,47862,19451,21229
40839,40839,36444,13609,8973,21488,36421
40840,40840,10204,1905,8433,329,41961
40841,40841,47257,33964,26884,47441,46878
40842,40842,48298,55610,34224,8638,14693
40843,40843,21755,29867,26167,43906,9918
40844,40844,30770,31481,25844,54222,19609
40845,40845,911,54416,43709,47686,5712
40846,40846,20378,34738,21678,45972,28118
40847,40847,40393,4589,3876,17605,26958
40848,40848,781,18107,47709,48358,38435
40849,40849,40137,55685,39555,11272,35185
40850,40850,38788,10481,42924,47362,8269
40851,40851,11245,16700,20858,22989,12882
40852,40852,51007,23048,14040,53572,30448
40853,40853,14535,44449,8886,57349,47688
40854,40854,6249,14042,39799,4971,2605
40855,40855,19483,9692,2022,38524,31932
40856,40856,13681,12570,17797,50461,54969
40857,40857,47233,39559,32241,17471,10053
40858,40858,27991,14267,7481,26584,51080
40859,40859,56981,32356,23484,2099,33800
40860,40860,22271,46313,35549,1402,31056
40861,40861,29290,9041,55722,43537,29555
40862,40862,9995,21380,40457,5341,35305
40863,40863,56561,24448,357,40710,6930
40864,40864,29780,24766,47634,36888,23591
40865,40865,19601,1972,56079,5382,318
40866,40866,54665,7295,12235,37607,24943
40867,40867,52670,41450,39394,49459,53856
40868,40868,45661,7412,3464,57270,42485
40869,40869,23663,22229,15653,2744,35765
40870,40870,24220,40981,30214,11583,26643
40871,40871,31590,7655,45932,37784,1039
40872,40872,35470,46087,27937,49802,38345
40873,40873,1563,41538,13037,50762,51600
40874,40874,43410,755,17048,23585,52044
40875,40875,54704,31387,30628,22602,26648
40876,40876,7992,55302,33457,36339,52291
40877,40877,6886,32656,43389,27053,16983
40878,40878,21417,3023,29803,35300,25742
40879,40879,46430,14617,41799,40504,53329
40880,40880,56359,46535,956,30674,6681
40881,40881,10272,7903,14316,6834,390
40882,40882,37538,11741,20254,53855,41856
40883,40883,33186,3081,12972,23980,39235
40884,40884,46745,7183,12025,20964,40101
40885,40885,54610,3538,24827,48103,33196
40886,40886,16348,34768,30214,37916,21693
40887,40887,55701,16506,27408,35390,39122
40888,40888,39329,1347,707,28353,31521
40889,40889,45499,2929,12901,8694,26114
40890,40890,17264,1429,2655,21002,45191
40891,40891,3859,55469,29095,2264,23356
40892,40892,17596,13390,6947,39245,41827
40893,40893,7401,19886,22092,7456,48451
40894,40894,14714,53003,37673,21604,34537
40895,40895,22605,30373,6320,18486,53415
40896,40896,11543,21592,35285,28110,30811
40897,40897,3701,13979,4460,45577,36944
40898,40898,39612,42168,5145,43918,374
40899,40899,9558,3727,37419,715,40117
40900,40900,14337,445,10426,56704,41370
40901,40901,47484,25786,19403,47787,46327
40902,40902,20825,12764,13492,55510,17114
40903,40903,781,23759,56551,48801,15053
40904,40904,25634,41801,25631,56388,47373
40905,40905,13612,11146,21547,42459,17145
40906,40906,5098,11024,53731,35679,43763
40907,40907,22245,8581,6446,16612,43074
40908,40908,49448,5890,34734,50556,12092
40909,40909,30644,45336,41806,40947,40037
40910,40910,38515,17246,14558,1679,15153
40911,40911,37407,54214,37218,49560,46843
40912,40912,37867,9469,34638,31926,23443
40913,40913,31074,53592,4070,37562,7619
40914,40914,19226,38332,7380,28243,47631
40915,40915,2909,50471,52734,14701,47427
40916,40916,23087,5331,27195,50691,22620
40917,40917,36134,22058,9479,39033,7233
40918,40918,28717,55343,53532,32442,17045
40919,40919,20982,41845,14789,42508,56917
40920,40920,31481,25844,26511,22086,11389
40921,40921,48969,38097,41169,39810,21454
40922,40922,47283,17400,21145,17257,46708
40923,40923,7042,56098,6368,53071,23181
40924,40924,10244,32738,13044,14028,24427
40925,40925,10376,21513,8081,33151,39595
40926,40926,33372,5153,33390,11198,9783
40927,40927,50612,30614,1175,6127,25640
40928,40928,25653,36013,6772,32745,18586
40929,40929,43577,26175,28186,22606,39974
40930,40930,30370,30968,22987,31598,8017
40931,40931,41454,44019,40656,14998,51645
40932,40932,10662,27254,9162,44639,13984
40933,40933,24251,17680,46974,4555,6789
40934,40934,7451,783,34637,32399,23673
40935,40935,4830,48745,27687,53858,54253
40936,40936,348,33397,352,6561,6564
40937,40937,26264,24363,18199,7342,20638
40938,40938,8646,47324,52825,32450,350
40939,40939,54214,37347,17653,19187,53768
40940,40940,17394,33154,26855,26849,5424
40941,40941,10992,2636,37707,13046,28479
40942,40942,4739,6740,18520,11619,15127
40943,40943,33137,50596,33397,6566,33141
40944,40944,56284,31238,43334,30105,30101
40945,40945,33074,31853,33162,17418,33141
40946,40946,5132,2613,30211,36473,28068
40947,40947,20532,37009,55962,28973,43805
40948,40948,10954,16728,5009,19266,9671
40949,40949,786,33391,33136,33162,17409
40950,40950,36330,55302,5194,41057,32432
40951,40951,11201,7380,26322,7425,11819
40952,40952,34758,38811,20636,41841,37080
40953,40953,5412,33162,33393,50617,24250
40954,40954,55165,17677,25178,43171,18707
40955,40955,54444,50603,32588,27931,3849
40956,40956,35996,38169,36065,56832,55482
40957,40957,1995,9341,44447,15236,776
40958,40958,56789,21881,17232,52375,867
40959,40959,56632,14929,44894,49706,19895
40960,40960,17701,53278,17860,54530,43214
40961,40961,20427,25151,36578,51569,2826
40962,40962,8676,26700,35332,21764,6849
40963,40963,5221,6745,10227,16336,42336
40964,40964,56514,9832,1407,25972,38399
40965,40965,5470,9818,2452,12958,41852
40966,40966,35893,35475,38069,39769,31261
40967,40967,40107,31766,29666,36895,10889
40968,40968,5942,8666,32730,49931,4613
40969,40969,569,11075,31652,26684,12708
40970,40970,5994,47975,38824,26677,34528
40971,40971,12966,5145,17722,37798,22400
40972,40972,23286,53220,50978,17528,30751
40973,40973,2366,39429,33899,10340,32748
40974,40974,24657,10790,4255,18888,5410
40975,40975,51679,36108,17797,54969,3151
40976,40976,12942,31765,29889,54735,26934
40977,40977,1311,9390,48162,4800,39199
40978,40978,19399,24782,39558,41396,26345
40979,40979,29308,49018,11730,13589,9220
40980,40980,11031,9243,39565,6709,138
40981,40981,21430,24220,12385,13284,26643
40982,40982,74,11,34036,8136,50586
40983,40983,3337,39168,24513,29124,5876
40984,40984,25796,38134,13953,55611,22463
40985,40985,27092,21215,5375,17234,54342
40986,40986,22440,34967,44091,10380,54190
40987,40987,26869,26056,50069,20648,278
40988,40988,2292,32825,16144,12879,31098
40989,40989,4854,2192,31160,55193,6376
40990,40990,23229,23937,21047,16094,15527
40991,40991,48256,21471,39409,10117,42902
40992,40992,48197,38313,15259,43577,12101
40993,40993,22452,9432,14994,37991,42895
40994,40994,31923,49340,34198,42326,13486
40995,40995,13522,26354,50893,16261,8774
40996,40996,41480,20313,27153,45947,38051
40997,40997,42668,6880,7055,50607,50704
40998,40998,18481,33379,50646,3989,48534
40999,40999,14339,45559,44563,33661,56898
41000,41000,20817,56921,34648,23107,23161
41001,41001,10173,3556,54638,45339,34867
41002,41002,13171,38944,50077,5445,19817
41003,41003,10972,21497,23867,15905,11672
41004,41004,41047,48911,45675,19593,52401
41005,41005,22136,18475,23135,36929,57354
41006,41006,11016,47948,22984,4334,30460
41007,41007,6454,40548,12903,37110,23306
41008,41008,12343,51591,6957,26137,43125
41009,41009,23286,42551,12357,35174,42965
41010,41010,48373,27327,24715,2537,44028
41011,41011,52888,20207,37714,42045,53241
41012,41012,1086,29034,8650,17260,53978
41013,41013,35762,17736,624,20147,473
41014,41014,51378,30239,29049,51382,21245
41015,41015,50745,50075,51848,2024,53785
41016,41016,2894,37424,22599,3433,47281
41017,41017,23531,4994,39837,43535,18490
41018,41018,1455,4501,40086,26897,4220
41019,41019,45148,29344,54886,26453,393
41020,41020,19581,19743,38348,1129,44613
41021,41021,39619,32306,10941,1955,30676
41022,41022,20255,45303,2317,54989,9864
41023,41023,18439,25001,31293,19848,44857
41024,41024,7046,53256,17143,1416,46894
41025,41025,45132,39522,50284,1988,45475
41026,41026,2139,6920,41169,26403,54823
41027,41027,54196,16395,41050,46490,9129
41028,41028,5452,30794,51600,16677,42426
41029,41029,11031,56615,14544,47826,24633
41030,41030,22679,15154,54558,33310,32355
41031,41031,42077,25934,17580,29547,4426
41032,41032,21830,12515,2440,10697,34996
41033,41033,31107,20815,56226,40862,21337
41034,41034,22396,10857,7902,29710,16272
41035,41035,33793,32209,21341,37901,17258
41036,41036,48010,17627,51239,6150,54774
41037,41037,13680,31982,39256,32658,15542
41038,41038,26637,14979,17892,50179,52760
41039,41039,7264,13003,8641,48927,7937
41040,41040,18125,50912,45143,47183,13638
41041,41041,26468,39003,9107,42658,49701
41042,41042,38711,9990,5294,30423,7597
41043,41043,12735,14885,39426,5768,12125
41044,41044,44767,25501,7383,8344,41592
41045,41045,21737,7882,754,15596,44897
41046,41046,12931,28382,22219,16612,4326
41047,41047,48911,45675,19593,41004,52401
41048,41048,10010,6990,19785,21881,46757
41049,41049,12997,11310,19151,32138,14028
41050,41050,7004,56276,54794,33120,2460
41051,41051,8491,57316,55746,46628,31292
41052,41052,11035,26427,42619,17933,19365
41053,41053,14185,11765,31207,4211,37601
41054,41054,44641,8989,17598,36721,40581
41055,41055,12947,25694,24447,3497,40941
41056,41056,48959,24888,10848,26053,1945
41057,41057,55302,9526,460,121,6800
41058,41058,54665,9383,40866,39701,12235
41059,41059,21785,54871,11684,39629,41734
41060,41060,5484,17396,56622,34076,21820
41061,41061,21783,18029,23656,28065,38410
41062,41062,33552,4808,41211,6854,29797
41063,41063,5013,3434,13275,51425,52251
41064,41064,29733,47230,32624,32,37309
41065,41065,54678,55836,30374,29825,18761
41066,41066,48663,53239,41807,47344,50370
41067,41067,5289,29324,38407,27308,3370
41068,41068,10449,13750,1039,28121,10519
41069,41069,34901,22948,34013,33968,47345
41070,41070,31051,37228,16120,47410,45772
41071,41071,23149,52792,50641,24625,12284
41072,41072,8217,9692,14275,22913,35306
41073,41073,11127,52883,38841,16719,21455
41074,41074,9652,23048,8861,39231,1781
41075,41075,41990,41477,24269,45215,503
41076,41076,27180,5239,6141,48639,31670
41077,41077,32268,5737,41622,5774,51790
41078,41078,10316,40711,48178,24090,12974
41079,41079,26468,43932,28643,53577,52932
41080,41080,54649,8800,30301,11567,13363
41081,41081,385,19890,17809,16162,4061
41082,41082,701,41072,25672,32804,47390
41083,41083,10972,21497,23867,15905,11672
41084,41084,4352,14574,21881,36682,14393
41085,41085,39373,41563,3712,21791,15884
41086,41086,21417,26022,22696,8795,25126
41087,41087,23429,41141,41100,6854,21584
41088,41088,7411,42901,473,38777,15397
41089,41089,15648,15182,23426,47396,51686
41090,41090,52513,56280,19123,45008,2575
